Class,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,U1,U2,U3,U4,U5
Class_5,0.980661036091897,2.30508103656769,-0.120809905273437,5.06630948551663,3.11930595604524,4.90383451519399,3.46323768455572,1.86855669332871,4.23240509922362,3.16728765206357,0.159197651530768,0.189982806585771,0.955836563019408,-0.919532671174568,-0.942807734498255
Class_5,2.13519071782679,1.04747580688146,1.40968057959724,1.68641700414944,2.6178157673663,4.4645511346556,3.46555790189514,5.57435211907241,5.36622025780253,3.22554404568138,0.678018100413371,-0.0686986351389328,1.06003423492052,-1.7438683437219,-1.70089310223139
Class_5,1.85310713607176,1.70143268946606,1.08301742695206,4.88738276356261,1.56230084994416,3.64751625932127,3.09798800105069,0.704057430029049,3.7534599951632,4.43982743554517,0.434371999584651,0.916450207694266,1.35096056599856,0.383037424261768,0.9190367632293
Class_5,0.779245899121339,1.08038513041254,0.391060227350473,3.4735281641516,2.11367003722324,7.64920247408205,4.85287692957062,5.4035700014026,6.71624865136262,2.67082956458043,0.780554430230763,0.710549614762121,-0.401555741178659,-0.541069423262346,0.601705715750341
Class_5,2.47450122550783,3.88630029130395,-0.0288432479170298,3.93446368368438,1.57723764968441,3.33649603838491,4.7129369573413,3.77129077440989,2.1498439294108,4.0711333204208,-0.444567758454349,-0.0190896861258043,0.839986980187328,-0.555941097834846,-0.400022724222342
Class_5,3.44180758687331,4.04028414558252,0.789207478022774,5.23679720796782,1.84852555491817,3.68004165613356,2.75684395432715,3.47475420496314,4.19952355367913,3.31394221765378,-1.47339222749877,0.170386155804506,-0.637977201958245,0.667743594836766,-0.312205370263461
Class_5,3.09411744165328,0.436810858617887,-1.20694504921102,7.15335595388818,1.93592647637949,2.78899032637085,4.3686884135671,3.1516046513797,6.10711609921731,2.74851855156155,1.82601047314349,0.578816605533788,0.552847982050689,-0.693679036361983,-1.68538439471542
Class_5,1.69611932281923,1.39540050358726,-0.167008506798876,5.35424443844015,1.52616945176992,4.9386054801767,3.97846549822792,5.45236248911796,3.39454561962181,4.10009608085807,-0.0821605442182188,0.227904874997665,0.370350824990752,0.879992804711981,0.910952091072493
Class_5,1.46552462283119,2.97412846719316,1.41820474225504,6.79985178956096,3.22594644361395,6.89685107541229,3.23162882403879,5.40787606952477,4.5240981750018,4.49150683632005,0.207066157170724,-0.612459865597317,-0.389023767532155,-0.37897335718852,-0.675000828576545
Class_5,2.24474484657412,1.64658791489131,-0.626250663702447,4.63557054612631,2.49615216592669,5.41707365605528,5.47921574564482,3.96673886198669,5.06565084232213,4.62955211740601,-0.0581589957425658,0.734030133030624,-0.460092848631245,-0.431248632603711,0.137311566647961
Class_5,1.41241826890457,4.16466226762122,-1.33951701734243,4.33025451222449,1.20511058080746,3.15023744105897,4.37256951533034,2.91570210354784,3.8453337875729,3.77871928420514,-0.843052009454205,-1.85050186253115,-0.26588619338727,0.166444699682016,-0.923241797486208
Class_5,1.70249012244907,1.52705750937792,0.188068318331628,5.65380147223392,2.40992981859889,4.12940726920157,4.4189167489794,3.35153913988207,4.32005640562408,2.58883847030101,-0.466487279539017,-0.968544839770566,0.501441363321569,0.140519604666793,-1.30445974873968
